Sub,Effect,Trial,A1,A2,B1,B2,C1,C2,resp,response,RT
23,AttR2,11,2.2,4.8,4.5,2.5,4.5,1.9,3,2,2.734
23,AttR1,12,2.6,4.5,4.6,2.5,1.9,4.5,1,2,5.969
23,SimB2,13,4.6,2.7,3.6,3.7,3.5,3.8,2,1,11.633
23,Com2,13,5.3,5.8,4.2,6.9,3.3,7.8,3,3,5.359
23,SimB2,14,4.5,2.6,3.6,3.5,3.5,3.6,1,1,6.034
23,AttR1,14,2.5,4.4,4.5,2.4,1.8,4.4,1,1,3.408
23,Com2,14,5.3,5.8,4.4,6.7,3.2,7.9,3,3,1.505
23,AttR1,15,2.5,4.5,4.7,2.3,1.8,4.5,3,2,3.583
23,SimA2,16,2.4,4.7,3.5,3.6,3.7,3.4,1,1,7.985
23,SimB2,17,4.5,2.5,3.5,3.5,3.4,3.6,3,1,8.292
23,Com2,17,5.3,5.6,4.3,6.6,3.3,7.6,3,3,8.081
23,SimA1,18,2.7,4.4,3.6,3.5,2.5,4.6,1,2,5.744
23,AttR1,19,2.6,4.6,4.8,2.4,1.9,4.6,3,2,3.007
23,Com1,20,7.4,3.6,5.3,5.7,4.4,6.6,2,1,5.345
23,Com1,21,7.4,3.6,5.4,5.6,4.4,6.6,3,1,4.078
23,SimB1,22,4.5,2.5,3.5,3.5,4.6,2.4,1,1,14.737
23,AttR2,22,2.5,4.5,4.6,2.4,4.6,1.8,2,2,3.521
23,SimA2,23,2.5,4.5,3.5,3.5,3.6,3.4,3,2,6.754
23,AttR1,24,2.4,4.4,4.7,2.1,1.7,4.4,1,2,6.305
23,Com2,24,5.4,5.7,4.4,6.7,3.5,7.6,1,3,5.441
23,Com1,25,7.4,3.7,5.3,5.8,4.2,6.9,3,1,2.96
23,SimA2,26,2.7,4.4,3.6,3.5,3.8,3.3,1,2,12.287
23,Com2,26,5.4,5.8,4.3,6.9,3.5,7.7,3,2,1.312
23,SimB2,28,4.3,2.5,3.4,3.4,3.3,3.5,2,1,11.918
23,Com2,28,5.2,5.6,4.1,6.7,3.3,7.5,3,2,10.052
23,SimB1,29,4.5,2.6,3.6,3.5,4.6,2.5,2,3,4.318
23,AttR2,29,2.5,4.5,4.4,2.6,4.4,2.0,3,2,2.512
23,SimA1,30,2.5,4.5,3.5,3.5,2.4,4.6,3,1,2.351
23,Com1,30,7.3,3.9,5.4,5.8,4.5,6.7,3,1,18.206
23,AttR1,31,2.6,4.6,4.8,2.4,1.9,4.6,1,1,11.775
23,SimB1,32,4.4,2.6,3.5,3.5,4.5,2.5,1,1,5.152
23,AttR1,32,1.9,4.9,4.8,2.0,1.2,4.9,2,1,5.504
23,Com1,32,7.3,3.5,5.2,5.6,4.1,6.7,3,3,4.125
23,Com1,33,7.4,3.5,5.3,5.6,4.4,6.5,3,3,3.49
23,AttR2,35,2.2,4.6,4.4,2.4,4.4,1.6,2,2,2.51
23,Com2,35,5.2,5.7,4.1,6.8,3.2,7.7,1,3,3.984
23,SimB2,36,4.5,2.5,3.5,3.5,3.3,3.7,1,1,3.954
23,AttR2,36,2.4,4.4,4.7,2.1,4.7,1.3,2,1,8.271
23,AttR1,37,2.3,4.8,4.5,2.6,1.6,4.8,3,1,3.505
23,SimB1,38,4.6,2.7,3.6,3.7,4.7,2.6,1,1,3.343
23,AttR2,38,2.4,4.7,4.6,2.5,4.6,1.7,1,1,3.007
23,Com2,38,5.2,5.8,4.1,6.9,3.1,7.9,3,2,9.105
23,SimA2,39,2.4,4.6,3.5,3.5,3.7,3.3,1,1,16.367
23,SimA2,40,2.7,4.5,3.6,3.6,3.8,3.4,1,1,8.64
23,Com2,40,5.4,5.8,4.5,6.7,3.3,7.9,3,2,14.142
23,SimB2,41,4.6,2.6,3.6,3.6,3.5,3.7,2,1,1.52
23,SimB2,42,4.3,2.7,3.4,3.6,3.2,3.8,2,2,9.214
23,AttR2,42,2.5,4.4,4.5,2.4,4.5,1.6,2,2,4.688
23,Com1,42,7.3,3.6,5.2,5.7,4.1,6.8,3,3,1.889
23,AttR2,43,2.6,4.5,4.6,2.5,4.6,1.9,3,2,6.385
23,Com1,43,7.3,3.8,5.3,5.8,4.3,6.8,1,1,8.063
23,SimA1,44,2.4,4.6,3.4,3.6,2.2,4.8,1,3,3.744
23,AttR2,44,2.3,4.6,4.4,2.5,4.4,1.8,3,1,2.655
23,Com1,44,7.3,3.6,5.3,5.6,4.2,6.7,1,1,6.19
23,SimA1,45,2.4,4.6,3.5,3.5,2.2,4.8,1,3,8.798
23,AttR1,45,2.4,4.7,4.6,2.5,1.6,4.7,1,1,6.941
23,SimA2,46,2.6,4.4,3.5,3.5,3.7,3.3,1,1,3.713
23,Com2,47,5.2,5.6,4.3,6.5,3.1,7.7,2,2,4.463
23,AttR1,49,2.6,4.4,4.7,2.3,2.0,4.4,2,2,3.056
23,Com2,49,5.3,5.7,4.2,6.8,3.3,7.7,1,3,17.902
23,AttR1,50,2.2,4.8,4.5,2.5,1.5,4.8,2,1,3.631
23,Com1,50,7.3,3.6,5.3,5.6,4.4,6.5,3,1,2.496
23,Com1,51,7.4,3.6,5.4,5.6,4.5,6.5,2,1,3.966
23,SimB1,52,4.3,2.5,3.4,3.4,4.4,2.4,3,2,16.716
23,AttR1,52,2.5,4.6,4.4,2.7,1.9,4.6,1,2,7.489
23,Com1,52,7.4,3.7,5.3,5.8,4.3,6.8,1,1,4.642
23,AttR2,53,2.3,4.6,4.5,2.4,4.5,1.7,3,2,9.282
23,AttR2,54,2.6,4.4,4.7,2.3,4.7,1.7,3,2,2.221
23,Com1,54,7.3,3.7,5.3,5.7,4.2,6.8,1,3,9.408
23,AttR2,55,2.0,4.6,4.3,2.3,4.3,1.6,2,1,3.758
23,Com2,55,5.3,5.6,4.4,6.5,3.2,7.7,3,2,2.561
23,AttR2,56,2.5,4.5,4.8,2.2,4.8,1.4,1,2,2.785
23,Com2,56,5.3,5.8,4.3,6.8,3.2,7.9,1,3,5.629
23,AttR1,57,2.5,4.5,4.4,2.6,1.8,4.5,1,1,2.607
23,Com2,58,5.3,5.8,4.3,6.8,3.4,7.7,3,2,3.793
23,SimA1,59,2.5,4.3,3.4,3.4,2.4,4.4,1,2,11.744
23,SimA2,60,2.4,4.6,3.4,3.6,3.6,3.4,3,2,11.698
23,Com1,60,7.3,3.5,5.2,5.6,4.3,6.5,1,3,5.151
23,Com2,61,5.3,5.7,4.4,6.6,3.4,7.6,1,3,10.398
23,Com1,62,7.4,3.7,5.4,5.7,4.4,6.7,1,1,4.017
23,SimA2,63,2.5,4.3,3.4,3.4,3.6,3.2,1,1,14.542
23,SimB1,64,4.4,2.7,3.5,3.6,4.5,2.6,2,3,2.432
23,AttR1,64,2.0,4.6,4.3,2.3,1.4,4.6,2,1,5.44
23,SimB2,65,4.4,2.7,3.5,3.6,3.4,3.7,3,1,7.085
23,AttR2,65,2.6,4.6,4.8,2.4,4.8,1.7,3,2,3.087
23,SimA1,66,2.4,4.7,3.5,3.6,2.2,4.9,3,3,3.006
23,Com2,66,5.3,5.7,4.3,6.7,3.3,7.7,1,1,4.48
23,SimB2,67,4.4,2.6,3.5,3.5,3.4,3.6,1,1,6.545
23,SimA1,68,2.6,4.4,3.5,3.5,2.5,4.5,2,3,2.413
23,AttR2,69,2.3,4.8,4.5,2.6,4.5,1.9,1,1,5.65
23,SimB1,70,4.5,2.5,3.5,3.5,4.7,2.3,1,1,9.393
23,AttR2,70,1.9,4.9,4.8,2.0,4.8,1.4,1,1,2.127
23,Com1,72,7.4,3.8,5.4,5.8,4.3,6.9,1,1,3.776
23,SimA1,74,2.7,4.5,3.6,3.6,2.6,4.6,1,3,3.121
23,AttR1,74,2.5,4.5,4.8,2.2,1.9,4.5,2,2,4.287
23,Com2,74,5.3,5.6,4.4,6.5,3.3,7.6,2,3,3.487
23,SimB2,75,4.6,2.6,3.6,3.6,3.5,3.7,2,1,21.103
23,Com1,75,7.4,3.5,5.3,5.6,4.3,6.6,2,2,4.031
23,AttR1,76,2.2,4.8,4.5,2.5,1.6,4.8,1,1,4.624
23,AttR2,77,2.6,4.6,4.8,2.4,4.8,1.8,1,2,3.775
23,AttR2,78,2.2,4.8,4.5,2.5,4.5,1.9,3,2,3.199
23,Com1,78,7.4,3.6,5.3,5.7,4.3,6.7,1,2,4.093
23,SimB1,79,4.6,2.6,3.6,3.6,4.8,2.4,2,3,13.582
23,Com2,79,5.3,5.6,4.2,6.7,3.4,7.5,3,3,4.112
23,SimA2,80,2.7,4.5,3.6,3.6,3.8,3.4,2,1,6.915
23,Com2,80,5.4,5.6,4.5,6.5,3.4,7.6,2,3,1.585
24,AttR2,1,2.5,4.5,4.4,2.6,4.4,2.0,1,2,8.854
24,SimB2,1,4.6,2.6,3.6,3.6,3.5,3.7,3,2,4.119
24,Com1,2,7.3,3.7,5.3,5.7,4.2,6.8,3,2,20.643
24,AttR2,2,2.3,4.6,4.4,2.5,4.4,1.8,3,2,5.085
24,SimA1,2,2.4,4.6,3.4,3.6,2.2,4.8,2,1,5.088
24,AttR1,3,2.5,4.4,4.5,2.4,1.8,4.4,1,1,9.135
24,Com2,4,5.2,5.6,4.1,6.7,3.3,7.5,1,1,15.283
24,SimB2,4,4.4,2.7,3.5,3.6,3.4,3.7,1,2,8.222
24,Com2,5,5.3,5.8,4.2,6.9,3.3,7.8,1,1,15.153
24,AttR2,5,2.2,4.8,4.5,2.5,4.5,1.9,1,2,4.865
24,Com2,6,5.2,5.8,4.1,6.9,3.1,7.9,2,1,6.53
24,AttR2,6,2.5,4.5,4.8,2.2,4.8,1.4,1,1,2.655
24,SimB1,6,4.4,2.6,3.5,3.5,4.5,2.5,3,2,6.591
24,AttR1,7,1.9,4.9,4.8,2.0,1.2,4.9,3,2,3.424
24,AttR2,8,2.6,4.4,4.7,2.3,4.7,1.7,1,2,3.583
24,AttR1,9,2.0,4.6,4.3,2.3,1.4,4.6,1,2,5.328
24,SimB1,9,4.3,2.5,3.4,3.4,4.4,2.4,3,2,3.602
24,AttR2,10,2.0,4.6,4.3,2.3,4.3,1.6,2,1,6.224
24,Com2,11,5.3,5.6,4.3,6.6,3.3,7.6,1,1,7.108
24,SimB2,11,4.3,2.5,3.4,3.4,3.3,3.5,1,2,1.295
24,AttR1,12,2.6,4.4,4.7,2.3,2.0,4.4,3,2,14.383
24,Com1,13,7.1,3.9,5.2,5.8,4.1,6.9,2,2,6.403
24,AttR2,13,2.5,4.5,4.7,2.3,4.7,1.6,2,1,9.888
24,SimB2,14,4.5,2.6,3.6,3.5,3.5,3.6,3,2,20.961
24,Com2,15,5.3,5.6,4.2,6.7,3.4,7.5,2,1,3.347
24,SimB1,15,4.5,2.5,3.5,3.5,4.7,2.3,3,2,3.822
24,Com2,16,5.3,5.6,4.4,6.5,3.2,7.7,1,1,4.784
24,SimA1,16,2.5,4.5,3.5,3.5,2.4,4.6,2,2,1.903
24,Com1,18,7.4,3.6,5.3,5.7,4.3,6.7,2,2,5.505
24,AttR2,18,2.5,4.4,4.5,2.4,4.5,1.6,1,1,11.214
24,Com2,19,5.3,5.8,4.3,6.8,3.2,7.9,2,1,3.299
24,SimA2,19,2.5,4.3,3.4,3.4,3.6,3.2,2,2,1.582
24,SimB2,20,4.4,2.6,3.5,3.5,3.4,3.6,1,2,5.345
24,Com1,21,7.2,3.9,5.3,5.8,4.4,6.7,1,2,4.628
24,SimB1,21,4.6,2.6,3.6,3.6,4.8,2.4,1,2,2.225
24,SimB2,22,4.6,2.6,3.6,3.6,3.5,3.7,3,2,4.4
24,AttR2,23,2.3,4.8,4.5,2.6,4.5,1.9,2,2,8.897
24,SimA2,25,2.5,4.5,3.5,3.5,3.6,3.4,3,2,1.902
24,AttR2,26,2.3,4.6,4.5,2.4,4.5,1.7,3,2,5.279
24,AttR1,27,2.4,4.4,4.7,2.1,1.7,4.4,2,1,8.947
24,Com2,29,5.4,5.6,4.4,6.6,3.5,7.5,3,1,5.234
24,SimB1,30,4.4,2.7,3.5,3.6,4.5,2.6,2,2,3.474
24,AttR1,31,2.3,4.6,4.4,2.5,1.5,4.6,2,2,5.215
24,Com1,32,7.3,3.6,5.2,5.7,4.1,6.8,1,2,4.958
24,SimB1,32,4.3,2.7,3.4,3.6,4.4,2.6,2,2,3.81
24,AttR1,33,2.6,4.6,4.8,2.4,1.9,4.6,3,3,4.784
24,SimA1,33,2.4,4.6,3.5,3.5,2.2,4.8,2,2,2.141
24,Com1,34,7.3,3.8,5.3,5.8,4.3,6.8,3,2,3.872
24,Com2,35,5.3,5.8,4.4,6.7,3.2,7.9,3,1,3.232
24,AttR2,35,2.4,4.4,4.7,2.1,4.7,1.3,2,1,9.263
24,SimA1,35,2.5,4.3,3.4,3.4,2.4,4.4,1,2,2.429
24,SimA2,36,2.7,4.5,3.6,3.6,3.8,3.4,2,2,1.486
24,Com2,37,5.4,5.7,4.4,6.7,3.5,7.6,1,1,3.293
24,AttR1,38,2.2,4.8,4.5,2.5,1.5,4.8,3,2,7.278
24,AttR2,39,2.5,4.5,4.6,2.4,4.6,1.8,1,1,4.062
24,Com1,40,7.3,3.9,5.4,5.8,4.5,6.7,1,2,5.199
24,SimB1,40,4.5,2.5,3.5,3.5,4.6,2.4,3,2,5.489
24,Com1,41,7.4,3.7,5.3,5.8,4.2,6.9,3,2,4.32
24,SimB2,42,4.6,2.7,3.6,3.7,3.5,3.8,2,3,2.848
24,AttR2,43,2.6,4.6,4.8,2.4,4.8,1.7,3,1,4.945
24,SimA2,43,2.7,4.5,3.6,3.6,3.8,3.4,1,3,2.495
24,Com2,44,5.4,5.8,4.3,6.9,3.5,7.7,2,1,3.295
24,Com2,46,5.3,5.6,4.4,6.5,3.3,7.6,2,1,3.344
24,SimA1,46,2.4,4.7,3.5,3.6,2.2,4.9,1,2,4.367
24,Com2,47,5.4,5.6,4.5,6.5,3.4,7.6,2,1,3.598
24,AttR1,47,2.2,4.8,4.5,2.5,1.6,4.8,1,2,2.416
24,SimA2,47,2.7,4.4,3.6,3.5,3.8,3.3,1,3,12.16
24,SimB1,48,4.6,2.6,3.6,3.6,4.8,2.4,1,2,2.045
24,Com2,49,5.4,5.8,4.5,6.7,3.3,7.9,1,1,3.278
24,AttR1,49,2.5,4.5,4.6,2.4,1.9,4.5,2,1,1.712
24,SimA2,49,2.4,4.6,3.4,3.6,3.6,3.4,2,3,4.543
24,AttR2,50,2.5,4.6,4.4,2.7,4.4,2.1,2,2,11.727
24,AttR2,51,2.2,4.8,4.5,2.5,4.5,1.9,2,2,3.36
24,AttR2,52,1.9,4.9,4.8,2.0,4.8,1.4,3,2,8.369
24,Com1,54,7.3,3.5,5.2,5.6,4.3,6.5,2,2,4.257
24,AttR1,54,2.3,4.8,4.5,2.6,1.6,4.8,1,2,8.195
24,SimA1,54,2.7,4.4,3.6,3.5,2.5,4.6,2,1,11.936
24,Com1,55,7.3,3.5,5.2,5.6,4.1,6.7,3,2,4.305
24,AttR1,55,2.5,4.5,4.7,2.3,1.8,4.5,1,1,1.79
24,SimB1,55,4.5,2.6,3.6,3.5,4.6,2.5,2,1,13.25
24,Com1,56,7.4,3.7,5.3,5.8,4.3,6.8,2,2,3.057
24,SimA2,57,2.6,4.4,3.5,3.5,3.7,3.3,1,2,7.328
24,Com2,58,5.3,5.7,4.3,6.7,3.3,7.7,3,1,8.846
24,AttR1,58,2.3,4.6,4.5,2.4,1.7,4.6,1,2,2.657
24,Com1,59,7.4,3.5,5.3,5.6,4.4,6.5,2,2,5.007
24,Com1,60,7.3,3.6,5.3,5.6,4.2,6.7,2,2,2.528
24,SimB2,60,4.5,2.5,3.5,3.5,3.4,3.6,2,2,6.942
24,Com1,61,7.4,3.6,5.3,5.7,4.4,6.6,3,2,3.202
24,AttR1,61,2.6,4.6,4.8,2.4,1.9,4.6,1,1,5.968
24,Com1,62,7.4,3.5,5.3,5.6,4.3,6.6,2,2,2.111
24,Com1,63,7.4,3.6,5.4,5.6,4.4,6.6,3,2,1.645
24,AttR1,63,2.4,4.7,4.6,2.5,1.6,4.7,3,2,7.536
24,SimB1,63,4.6,2.7,3.6,3.7,4.7,2.6,2,1,6.464
24,SimA1,64,2.7,4.5,3.6,3.6,2.5,4.7,2,1,8.144
24,Com1,65,7.4,3.6,5.4,5.6,4.5,6.5,1,2,1.807
24,AttR1,65,2.6,4.5,4.6,2.5,1.9,4.5,2,1,18.91
24,SimA1,65,2.7,4.5,3.6,3.6,2.6,4.6,3,1,9.725
24,Com2,66,5.3,5.7,4.2,6.8,3.3,7.7,2,1,1.792
24,AttR2,66,2.6,4.6,4.8,2.4,4.8,1.8,2,1,3.47
24,AttR2,67,2.6,4.5,4.6,2.5,4.6,1.9,1,1,3.104
24,SimA1,67,2.6,4.7,3.6,3.7,2.5,4.8,2,1,9.533
24,Com2,68,5.2,5.7,4.1,6.8,3.2,7.7,2,1,2.432
24,SimA1,68,2.6,4.4,3.5,3.5,2.5,4.5,2,1,4.718
24,Com2,70,5.2,5.6,4.3,6.5,3.1,7.7,3,1,2.001
24,Com1,72,7.4,3.7,5.4,5.7,4.4,6.7,2,2,2.176
24,AttR2,72,2.2,4.6,4.4,2.4,4.4,1.6,2,2,5.027
24,Com2,73,5.3,5.8,4.3,6.8,3.4,7.7,2,1,1.405
24,AttR1,73,2.2,4.6,4.4,2.4,1.4,4.6,3,2,3.981
24,Com1,74,7.3,3.6,5.3,5.6,4.4,6.5,1,2,4.773
24,AttR1,74,2.5,4.6,4.4,2.7,1.9,4.6,2,2,6.958
24,SimA2,74,2.4,4.7,3.5,3.6,3.7,3.4,3,2,5.903
24,SimA2,75,2.6,4.7,3.6,3.7,3.8,3.5,3,2,4.655
24,AttR1,76,2.5,4.5,4.8,2.2,1.9,4.5,2,1,5.006
24,SimB2,77,4.5,2.5,3.5,3.5,3.3,3.7,3,2,5.007
24,Com2,78,5.3,5.7,4.4,6.6,3.4,7.6,2,1,3.41
24,AttR1,78,2.5,4.5,4.4,2.6,1.8,4.5,3,1,5.375
24,SimB2,78,4.3,2.7,3.4,3.6,3.2,3.8,3,2,8.878
24,AttR2,79,2.4,4.7,4.6,2.5,4.6,1.7,2,2,4.302
24,Com1,80,7.4,3.8,5.4,5.8,4.3,6.9,1,2,2.766
24,SimA2,80,2.4,4.6,3.5,3.5,3.7,3.3,1,2,6.483
25,Com2,1,5.2,5.6,4.1,6.7,3.3,7.5,3,1,12.279
25,SimB1,2,4.6,2.7,3.6,3.7,4.7,2.6,3,2,35.153
25,Com1,2,7.4,3.6,5.4,5.6,4.5,6.5,3,2,15.63
25,SimA2,3,2.4,4.6,3.5,3.5,3.7,3.3,2,2,21.778
25,Com1,4,7.4,3.6,5.3,5.7,4.4,6.6,2,2,10.928
25,SimB2,5,4.4,2.7,3.5,3.6,3.4,3.7,3,2,16.532
25,Com1,5,7.3,3.7,5.3,5.7,4.2,6.8,2,2,12.944
25,AttR1,7,2.3,4.6,4.5,2.4,1.7,4.6,1,1,29.886
25,SimB1,8,4.3,2.7,3.4,3.6,4.4,2.6,2,2,25.296
25,Com2,8,5.4,5.6,4.5,6.5,3.4,7.6,1,1,8.321
25,AttR1,8,2.0,4.6,4.3,2.3,1.4,4.6,1,1,13.44
25,Com2,9,5.2,5.7,4.1,6.8,3.2,7.7,2,1,5.196
25,AttR1,9,2.2,4.8,4.5,2.5,1.5,4.8,3,1,18.479
25,SimA1,10,2.7,4.5,3.6,3.6,2.5,4.7,3,2,13.235
25,SimA1,12,2.4,4.7,3.5,3.6,2.2,4.9,1,2,16.98
25,Com1,13,7.4,3.7,5.4,5.7,4.4,6.7,2,2,6.448
25,SimA1,14,2.6,4.7,3.6,3.7,2.5,4.8,3,2,12.707
25,AttR2,14,2.2,4.6,4.4,2.4,4.4,1.6,3,2,10.897
25,SimB1,15,4.4,2.7,3.5,3.6,4.5,2.6,2,2,9.538
25,Com2,16,5.4,5.6,4.4,6.6,3.5,7.5,1,1,6.877
25,SimB1,17,4.5,2.5,3.5,3.5,4.6,2.4,1,2,17.683
25,AttR2,17,2.2,4.8,4.5,2.5,4.5,1.9,3,2,10.607
25,SimB2,18,4.6,2.7,3.6,3.7,3.5,3.8,3,2,13.891
25,Com1,18,7.4,3.6,5.4,5.6,4.4,6.6,2,2,6.045
25,AttR2,18,2.5,4.5,4.6,2.4,4.6,1.8,3,2,12.095
25,SimA2,20,2.4,4.6,3.4,3.6,3.6,3.4,1,2,29.411
25,Com1,20,7.3,3.9,5.4,5.8,4.5,6.7,2,2,9.665
25,AttR1,21,2.5,4.5,4.4,2.6,1.8,4.5,1,1,10.734
25,SimA2,23,2.5,4.5,3.5,3.5,3.6,3.4,1,2,7.73
25,Com1,23,7.4,3.8,5.4,5.8,4.3,6.9,3,2,13.903
25,SimA1,24,2.4,4.6,3.4,3.6,2.2,4.8,2,2,10.643
25,Com1,24,7.3,3.5,5.2,5.6,4.3,6.5,2,2,8.383
25,AttR2,24,2.5,4.5,4.4,2.6,4.4,2.0,1,2,5.088
25,Com2,25,5.3,5.6,4.4,6.5,3.3,7.6,3,1,6.815
25,AttR2,26,2.5,4.6,4.4,2.7,4.4,2.1,2,2,9.344
25,Com2,27,5.4,5.8,4.3,6.9,3.5,7.7,3,1,8.989
25,SimA2,28,2.5,4.3,3.4,3.4,3.6,3.2,3,2,5.761
25,AttR1,29,2.6,4.5,4.6,2.5,1.9,4.5,1,1,9.952
25,SimA2,30,2.7,4.5,3.6,3.6,3.8,3.4,3,2,8.51
25,SimA1,31,2.6,4.4,3.5,3.5,2.5,4.5,1,2,6.577
25,Com1,31,7.3,3.8,5.3,5.8,4.3,6.8,1,2,9.875
25,Com2,32,5.2,5.8,4.1,6.9,3.1,7.9,1,1,7.309
25,AttR1,32,1.9,4.9,4.8,2.0,1.2,4.9,1,1,6.094
25,AttR1,33,2.3,4.6,4.4,2.5,1.5,4.6,1,1,13.551
25,SimB2,35,4.3,2.7,3.4,3.6,3.2,3.8,3,2,14.816
25,Com2,35,5.3,5.7,4.4,6.6,3.4,7.6,2,1,5.889
25,Com1,36,7.4,3.5,5.3,5.6,4.3,6.6,2,2,7.345
25,Com2,38,5.4,5.7,4.4,6.7,3.5,7.6,1,1,8.285
25,AttR2,38,2.3,4.6,4.4,2.5,4.4,1.8,2,2,10.175
25,Com1,39,7.4,3.6,5.3,5.7,4.3,6.7,1,2,6.543
25,Com1,42,7.4,3.7,5.3,5.8,4.3,6.8,1,2,7.427
25,SimA2,43,2.7,4.4,3.6,3.5,3.8,3.3,1,2,10.431
25,Com2,43,5.3,5.6,4.3,6.6,3.3,7.6,2,1,8.653
25,SimA2,44,2.7,4.5,3.6,3.6,3.8,3.4,3,2,7.661
25,AttR1,44,2.5,4.4,4.5,2.4,1.8,4.4,3,1,9.262
25,Com1,45,7.3,3.6,5.3,5.6,4.4,6.5,2,2,7.058
25,SimB1,46,4.5,2.5,3.5,3.5,4.7,2.3,1,2,11.79
25,AttR1,46,2.3,4.8,4.5,2.6,1.6,4.8,3,1,7.167
25,AttR2,47,2.5,4.5,4.8,2.2,4.8,1.4,1,2,6.447
25,Com2,48,5.3,5.7,4.3,6.7,3.3,7.7,2,1,6.496
25,SimB2,49,4.5,2.6,3.6,3.5,3.5,3.6,3,2,13.103
25,AttR2,49,2.6,4.4,4.7,2.3,4.7,1.7,1,2,4.832
25,Com1,50,7.2,3.9,5.3,5.8,4.4,6.7,3,2,9.694
25,AttR1,50,2.5,4.5,4.8,2.2,1.9,4.5,1,1,5.583
25,AttR2,51,2.3,4.8,4.5,2.6,4.5,1.9,3,2,12.703
25,AttR2,52,2.5,4.4,4.5,2.4,4.5,1.6,3,2,7.666
25,SimB1,53,4.5,2.6,3.6,3.5,4.6,2.5,2,2,7.887
25,SimA2,54,2.6,4.4,3.5,3.5,3.7,3.3,2,2,11.266
25,Com2,54,5.4,5.8,4.5,6.7,3.3,7.9,3,1,6.179
25,AttR2,54,2.6,4.6,4.8,2.4,4.8,1.8,3,2,3.583
25,SimB1,55,4.6,2.6,3.6,3.6,4.8,2.4,3,2,12.463
25,AttR1,55,2.4,4.4,4.7,2.1,1.7,4.4,3,1,9.104
25,AttR1,56,2.5,4.5,4.6,2.4,1.9,4.5,3,1,4.481
25,SimA1,57,2.5,4.3,3.4,3.4,2.4,4.4,2,2,9.968
25,Com1,57,7.3,3.5,5.2,5.6,4.1,6.7,1,2,7.727
25,AttR1,57,2.5,4.6,4.4,2.7,1.9,4.6,2,1,5.375
25,AttR1,58,2.2,4.6,4.4,2.4,1.4,4.6,2,1,4.367
25,Com2,59,5.3,5.6,4.4,6.5,3.2,7.7,2,1,6.752
25,Com2,60,5.3,5.8,4.2,6.9,3.3,7.8,3,1,12.048
25,Com2,61,5.3,5.7,4.2,6.8,3.3,7.7,2,1,5.569
25,SimB2,62,4.4,2.6,3.5,3.5,3.4,3.6,2,2,6.737
25,Com1,62,7.4,3.5,5.3,5.6,4.4,6.5,1,2,4.928
25,AttR1,62,2.6,4.4,4.7,2.3,2.0,4.4,3,1,7.328
25,SimB1,63,4.6,2.6,3.6,3.6,4.8,2.4,3,2,5.023
25,Com2,63,5.3,5.8,4.3,6.8,3.2,7.9,2,1,12.126
25,AttR2,63,1.9,4.9,4.8,2.0,4.8,1.4,1,2,5.216
25,SimB1,64,4.3,2.5,3.4,3.4,4.4,2.4,2,2,5.024
25,SimA1,65,2.7,4.5,3.6,3.6,2.6,4.6,2,2,6.368
25,Com2,65,5.3,5.6,4.2,6.7,3.4,7.5,3,1,18.193
25,AttR2,65,2.6,4.6,4.8,2.4,4.8,1.7,3,2,4.718
25,Com2,66,5.2,5.6,4.3,6.5,3.1,7.7,1,1,6.831
25,AttR1,66,2.4,4.7,4.6,2.5,1.6,4.7,3,1,2.957
25,SimB2,67,4.3,2.5,3.4,3.4,3.3,3.5,3,2,10.144
25,SimA2,68,2.4,4.7,3.5,3.6,3.7,3.4,3,2,13.28
25,AttR1,68,2.6,4.6,4.8,2.4,1.9,4.6,3,1,7.714
25,SimA2,69,2.6,4.7,3.6,3.7,3.8,3.5,2,2,14.144
25,Com1,69,7.3,3.6,5.2,5.7,4.1,6.8,3,2,8.257
25,AttR2,69,2.4,4.7,4.6,2.5,4.6,1.7,2,2,4.529
25,SimA1,70,2.4,4.6,3.5,3.5,2.2,4.8,2,2,3.775
25,AttR2,71,2.2,4.8,4.5,2.5,4.5,1.9,3,2,4.976
25,AttR2,72,2.4,4.4,4.7,2.1,4.7,1.3,2,2,3.518
25,SimB2,73,4.5,2.5,3.5,3.5,3.3,3.7,1,2,4.878
25,Com2,73,5.3,5.8,4.4,6.7,3.2,7.9,1,1,9.76
25,AttR1,73,2.2,4.8,4.5,2.5,1.6,4.8,2,1,3.727
25,SimA1,74,2.5,4.5,3.5,3.5,2.4,4.6,1,2,5.919
25,Com1,74,7.3,3.6,5.3,5.6,4.2,6.7,3,2,8.705
25,AttR2,74,2.3,4.6,4.5,2.4,4.5,1.7,1,2,4.097
25,SimB2,75,4.5,2.5,3.5,3.5,3.4,3.6,2,2,7.952
25,Com2,75,5.3,5.8,4.3,6.8,3.4,7.7,3,1,5.983
25,AttR2,75,2.6,4.5,4.6,2.5,4.6,1.9,1,2,1.966
25,SimB1,76,4.4,2.6,3.5,3.5,4.5,2.5,1,2,7.102
25,AttR1,76,2.5,4.5,4.7,2.3,1.8,4.5,3,1,2.979
25,SimA1,77,2.7,4.4,3.6,3.5,2.5,4.6,1,2,5.073
25,AttR2,77,2.0,4.6,4.3,2.3,4.3,1.6,1,2,2.461
25,SimB2,78,4.6,2.6,3.6,3.6,3.5,3.7,1,2,5.917
25,AttR1,78,2.6,4.6,4.8,2.4,1.9,4.6,3,1,5.023
25,SimB2,79,4.6,2.6,3.6,3.6,3.5,3.7,1,2,4.849
